college,college_code,course,course_code,regulation,semester,subject_code,subject_name,credits,category,elective_type,record_type
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,5,,Computer Networks,4,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,5,,Compiler Design,3,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,5,,Programme Elective – I,3,ES (PE),Programme Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,5,,Cryptography and Cyber Security,4,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,5,,Artificial Intelligence and Machine Learning,4,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,5,,Full stack Development,4,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,5,,Skill Development Course – III,2,SD,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,5,,Industry Oriented Course - I,1,SD,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,5,,Capstone Design Project – Level I,6,SD,Capstone Design Project,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,5,,Honours Elective – I,3,,Honours Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,5,,Honours Elective – II,3,,Honours Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,5,,Minor Elective – I,3,,Minor Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,5,,Minor Elective – II,3,,Minor Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,6,,Large Language Models,3,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,6,,Programme Elective – II,3,ES (PE),Programme Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,6,,Programme Elective – III,3,ES (PE),Programme Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,6,,Open Elective,3,,Open Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,6,,Industry Oriented Course - II,1,SD,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,6,,Deep Learning,4,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,6,,Mobile App Development Laboratory,2,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,6,,Self-Learning Course,1,,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,6,,Capstone Design Project – Level II,6,SD,Capstone Design Project,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,6,,Honours Elective – III,3,,Honours Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,6,,Honours Elective – IV,3,,Honours Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,6,,Minor Elective – III,3,,Minor Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,6,,Minor Elective – IV,3,,Minor Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,7,,Climate Change and Sustainability,2,HUM,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,7,,Programme Elective – IV,3,ES (PE),Programme Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,7,,Programme Elective – V,3,ES (PE),Programme Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,7,,Engineering Entrepreneurship Development,3,HUM,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,7,,Ethical Hacking and Penetration Testing,3,ES (PC),,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,7,,Summer Internship,1,SD,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,7,,Capstone Design Project- Level III,6,SD,Capstone Design Project,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,7,,Honours Elective – V,3,,Honours Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,7,,Honours Elective – VI,3,,Honours Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,7,,Minor Elective – V,3,,Minor Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,7,,Minor Elective – VI,3,,Minor Elective,elective
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,8,,Project Work / Internship cum Project Work,8,SD,,core
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Computational Intelligent Techniques,3,Artificial intelligence,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Big Data Analytics,3,Data Analytics,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Design Thinking and Innovation,3,Product Development,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Information Security,3,Security,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Cloud Computing,3,Computing,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Dynamic Paradigm for IoT,3,Internet of Things and Smart Applications,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Intelligent Transportation Systems,3,Artificial intelligence,Programme Elective,option
Anna University Affiliated,AUA,Computer Science Engineering,CSE,R2025,,,Recommender Systems,3,Data Analytics,Programme Elective,option
