college,college_code,course,course_code,regulation,semester,subject_code,subject_name,credits,category,elective_type,record_type
RMD,RMD,Computer Science Engineering,CSE,R2022,1,22GE101,Heritage of Tamils,1,HSMC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,1,22MA101,Matrices and Calculus,4,BSC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,1,22CH101,Engineering Chemistry,4,BSC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,1,22CS101,Problem Solving using C++,4,ESC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,1,22CS102,Software Development Practices,4,ESC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,1,22GE111,Product Development Lab-1,1,EEC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,2,22GE201,Tamils and Technology,1,HSMC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,2,22MA201,Transforms and Numerical Methods,4,BSC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,2,22CS201,Data Structures,4,ESC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,2,22PH201,Physics for Computer Science and Information Technology,4,BSC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,2,22HS101,Communication,3,HSMC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,2,22CS202,Java Programming Database Management,4,ESC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,2,22IT202,System,4,PCC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,2,22GE211,Product Development Lab - 2,1,EEC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,2,22CH104,Environmental Sciences and Sustainability (Non,0,MC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,2,22AC201,Yoga for Stress Management,0,AC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,3,22CS307,Advanced Java Programming,4,PCC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,3,22CS306,Design and Analysis of Algorithms,4,PCC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,3,22CS304,Operating Systems,3,PCC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,3,22GE311,Product Development Lab - 3,1,EEC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,3,22CS311,Aptitude and Coding Skills I,1,EEC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,3,22CS312,Internship and Seminar,1,EEC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,3,22AC301,Value Education 10,0,AC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,4,22MA401,Probability and Statistics,4,BSC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,4,22CS401,Distributed and Cloud Computing,3,PCC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,4,22IT403,Web Development Frameworks,4,PCC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,4,22AM301,Artificial Intelligence,4,PCC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,4,22GE411,Product Development Lab - 4,1,EEC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,4,22CS411,Aptitude and Coding Skills II,1,EEC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,4,22AC401,Yoga/Personality Development (Non,0,AC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,5,,Professional Elective II,3,PEC,Programme Elective,elective
RMD,RMD,Computer Science Engineering,CSE,R2022,5,,Open Elective I,3,OEC,Open Elective,elective
RMD,RMD,Computer Science Engineering,CSE,R2022,5,22CS501,Computer Networks,4,PCC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,5,22CS502,Theory of Computation,3,PCC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,5,22CS503,Machine Learning,4,PCC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,5,22CS511,Advanced Aptitude and Coding Skills I,1,EEC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,5,22CS512,Internship/Seminar,1,EEC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,5,22MC301,Indian Constitution (Non Credit),0,MC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,6,22CS603,Professional Ethics,3,HSMC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,6,,Professional Elective IV,3,PEC,Programme Elective,elective
RMD,RMD,Computer Science Engineering,CSE,R2022,6,,Professional Elective V,3,PEC,Programme Elective,elective
RMD,RMD,Computer Science Engineering,CSE,R2022,6,,Open Elective II,3,OEC,Open Elective,elective
RMD,RMD,Computer Science Engineering,CSE,R2022,6,22CS601,Compiler Design,4,PCC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,6,22CS602,Object Oriented Software Engineering,3,PCC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,6,22CS611,Advanced Aptitude and EEC Coding Skills,1,II,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,7,,Professional Elective VI,3,PEC,Programme Elective,elective
RMD,RMD,Computer Science Engineering,CSE,R2022,7,,Open Elective III,3,OEC,Open Elective,elective
RMD,RMD,Computer Science Engineering,CSE,R2022,7,,Open Elective IV,3,OEC,Open Elective,elective
RMD,RMD,Computer Science Engineering,CSE,R2022,7,22CS701,Cryptography and Cyber Security,4,PCC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,7,22MC701,Essence of Indian Knowledge Tradition,0,MC,,core
RMD,RMD,Computer Science Engineering,CSE,R2022,8,22CS811,Project Work,8,EEC,,core
