college,college_code,course,course_code,regulation,semester,subject_code,subject_name,credits,category,elective_type,record_type
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,2,21BTB102T,Introduction to Computational Biology,2,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,2,21CSC101T,Object Oriented Design and Programming,3,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,2,21PDM102L,General Aptitude,0,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,2,21GNM101L,,,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,2,21GNM102L,,,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,2,21GNM103L,,,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,2,21GNM104L,,,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,4,21MAB204T,Probability and Queueing Theory,4,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,4,21CSC204J,Design and Analysis of Algorithms,4,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,4,21CSC205P,Database Management Systems,4,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,4,21CSC206T,Artificial Intelligence,3,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,4,21PDH201T,Social Engineering,2,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,4,21PDM202L,Critical and Creative Thinking Skills,0,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,4,21LEM202T,Universal Human Values,0,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,6,21CSS303T,Data Science,2,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,6,21CSC306J,Software Engineering Perspectives in,3,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,6,21CSC315J,Fog Computing,3,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,6,21CSP302L,,,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,6,21CSP303T,,,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,6,21PDM302L,Employability Skills and Practices,0,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,6,21LEM302T,Indian Traditional Knowledge,0,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,8,21CSP401L,,,,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering (Internet of Things),CSE-IOT,R2021,8,21CSP402L,,,,,core
